%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.header.seq,field.pose.header.stamp,field.pose.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.label,field.main_output,field.scan_score,field.pose_score,field.cov_score,field.lhood_map_score,field.lhood_robot_score,field.lhood_map_score_all,field.lhood_robot_score_all,field.point_angle_diff,field.average_orientation,field.map_average_orientation,field.sensor_div,field.odom_div_x,field.odom_div_w,field.imu_div_w,field.kdtree_div,field.kdtree_div_p,field.cov_div,field.cov_div_p,field.likelihood_div,field.likelihood_div_p,field.normal_diff_div,field.normal_diff_div_p,field.kdtree_average,field.cov_average,field.likelihood_average,field.normal_diff_average,field.map_update_count
1.63084627198928E+018,0,1.63084627198928E+018,base_footprint,0,1.63084627198928E+018,map,-6.9749961856,-0.716726329417,0,0,0,-0.998289415617,0.058465739255,0,60.9127616882,8.78090381622,100,97.2917251587,40.1449279785,40.1449279785,60.9127616882,60.9127616882,47.3857307434,1.63185918331,0,0.00182053563185,0.427896738052,0.045935858041,0.0441153198481,0.479451179504,0.0517745986581,-1.21305084229,-0.01262559928,6.27002334595,0.135086283088,-10.6987800598,-0.291623592377,9.26035499573,96.0786743164,46.4149513245,36.6869506836,257
1.63084627208815E+018,1,1.63084627208815E+018,base_footprint,0,1.63084627208815E+018,map,-6.9802529623,-0.715936910295,0,0,0,-0.998181135361,0.0602861593454,0,62.0825767517,16.8509502411,48.9098930359,97.4017486572,40.365020752,40.365020752,62.0825767517,62.0825767517,29.102098465,0.0596413500607,0,0.00356361782178,0.441113770008,0.0529942251742,0.0494306087494,-7.59059524536,-0.819687306881,-1.32307434082,-0.0137707386166,6.04993057251,0.130344435573,7.58485221863,0.206745237112,9.26035499573,96.0786743164,46.4149513245,36.6869506836,257
1.63084627218854E+018,2,1.63084627218854E+018,base_footprint,0,1.63084627218854E+018,map,-7.03386391029,-0.72387809951,0,0,0,-0.996153428125,0.0876261812179,0,62.5620307922,17.3776378632,48.9266471863,97.3861694336,40.7567634583,40.7567634583,62.5620307922,62.5620307922,24.6467380524,0.0396054051816,0,0.00427141040564,0.440901070833,0.056629806757,0.052358392626,-7.82962703705,-0.820027053356,-1.24214935303,-0.0129196736962,5.75596237183,0.123750269413,11.8931865692,0.32548469305,9.54801082611,96.1440200806,46.5127258301,36.5399246216,263
1.63084627228825E+018,3,1.63084627228825E+018,base_footprint,0,1.63084627228825E+018,map,-7.08716053436,-0.731896223261,0,0,0,-0.992627625428,0.121203948931,0,62.5048179626,20.0367641449,48.9448699951,97.1927566528,41.0678062439,41.0678062439,62.5048179626,62.5048179626,28.3395290375,-0.0550368092954,0,0.0194700658321,0.490813314915,0.0719519406557,0.0524818748236,-10.6215820312,-1.12813341618,-1.03077697754,-0.0107191735879,5.3497505188,0.115252740681,8.56654930115,0.232117578387,9.41518211365,96.1619796753,46.4175567627,36.9060783386,258
1.63084627238824E+018,4,1.63084627238824E+018,base_footprint,0,1.63084627238824E+018,map,-7.14570171558,-0.751018568998,0,0,0,-0.984527659076,0.175229245603,0,61.9325675964,13.3606929779,48.5766639709,96.729675293,41.3695526123,41.3695526123,61.9325675964,61.9325675964,40.2318000793,0.225885555148,0,0.0164690390229,0.531489729881,0.0683865249157,0.0519174821675,-3.65154647827,-0.376093447208,-0.561515808105,-0.00583889521658,5.15082550049,0.11072191596,-3.37139129639,-0.0914637520909,9.70914649963,96.1681594849,46.5203781128,36.860408783,262
1.6308462724883E+018,5,1.6308462724883E+018,base_footprint,0,1.6308462724883E+018,map,-7.14926298313,-0.75196937508,0,0,0,-0.978181847738,0.207750506029,0,61.6618270874,10.3182258606,48.0458106995,96.91796875,41.6252212524,41.6252212524,61.6618270874,61.6618270874,48.5441818237,0.799999058247,0,0.0133948689327,0.556399643421,0.0693679973483,0.0559731274843,-0.609079360962,-0.0627325326204,-0.749809265137,-0.00779685564339,4.89515686035,0.105226077139,-11.6837730408,-0.316973507404,9.70914649963,96.1681594849,46.5203781128,36.860408783,262
1.630846272588E+018,6,1.630846272588E+018,base_footprint,0,1.630846272588E+018,map,-7.14602123305,-0.748071601659,0,0,0,-0.971141883527,0.238502499066,0,61.3523597717,5.68789482117,47.6664772034,97.3205108643,41.7759208679,41.7759208679,61.3523597717,61.3523597717,57.1912918091,1.02920091152,0,0.0151445101947,0.544068694115,0.0623050034046,0.0471604950726,4.02125167847,0.414171487093,-1.15235137939,-0.0119826709852,4.74445724487,0.101986646652,-20.3308830261,-0.551564216614,9.70914649963,96.1681594849,46.5203781128,36.860408783,262
1.63084627268838E+018,7,1.63084627268838E+018,base_footprint,0,1.63084627268838E+018,map,-7.14490622237,-0.747772059755,0,0,0,-0.952450413797,0.304693631796,0,62.4371452332,5.28414773941,47.357749939,97.7685012817,41.9195137024,41.9195137024,62.4371452332,62.4371452332,40.8287239075,0.463670343161,0,0.0139201870188,0.535242021084,0.0550170615315,0.0410968735814,4.42499876022,0.455755680799,-1.60034179688,-0.0166410766542,4.6008644104,0.098899975419,-3.96831512451,-0.107657924294,9.70914649963,96.1681594849,46.5203781128,36.860408783,262
1.63084627278948E+018,8,1.63084627278948E+018,base_footprint,0,1.63084627278948E+018,map,-7.14314113955,-0.747701481765,0,0,0,-0.951634493602,0.307232469942,0,61.8352813721,6.86274528503,47.0869407654,97.9033050537,41.8875656128,41.8875656128,61.8352813721,61.8352813721,51.8025741577,0.47973254323,0,0.0140735441819,0.53304463625,0.0488959290087,0.0348223857582,2.8464012146,0.293166995049,-1.73514556885,-0.0180428288877,4.6328125,0.0995867326856,-14.9421653748,-0.405371665955,9.70914649963,96.1681594849,46.5203781128,36.860408783,262
1.63084627288812E+018,9,1.63084627288812E+018,base_footprint,0,1.63084627288813E+018,map,-7.1429836855,-0.744815845781,0,0,0,-0.930169097351,0.367131380207,0,61.841545105,0.526064097881,46.8359832764,97.9864425659,41.6849861145,41.6849861145,61.841545105,61.841545105,49.8012275696,0.379556119442,0,0.0152170518413,0.529560863972,0.0428745262325,0.0276574734598,9.18308258057,0.945817708969,-1.81828308105,-0.0189073290676,4.83539199829,0.103941373527,-12.9408187866,-0.351076364517,9.70914649963,96.1681594849,46.5203781128,36.860408783,262
