%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.header.seq,field.pose.header.stamp,field.pose.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.label,field.main_output,field.scan_score,field.pose_score,field.cov_score,field.lhood_map_score,field.lhood_robot_score,field.lhood_map_score_all,field.lhood_robot_score_all,field.point_angle_diff,field.average_orientation,field.map_average_orientation,field.sensor_div,field.odom_div_x,field.odom_div_w,field.imu_div_w,field.kdtree_div,field.kdtree_div_p,field.cov_div,field.cov_div_p,field.likelihood_div,field.likelihood_div_p,field.normal_diff_div,field.normal_diff_div_p,field.kdtree_average,field.cov_average,field.likelihood_average,field.normal_diff_average,field.map_update_count
1.64951936528418E+018,0,1.64951936528418E+018,r1000913c5/base_footprint,0,1.64951936528418E+018,v/m1vw10zy74w/map,-8.69523109199,-0.781244318332,0,0,0,-0.890444036415,0.455092757592,0,62.519618988,4.6801199913,100,95.1466598511,42.1240882874,42.1240882874,62.519618988,62.519618988,32.1150093079,0.0834504142404,0,0.00589137291536,0.412854909897,0.00847840867937,0.00258703622967,13.5314426422,0.743013799191,-0.59252166748,-0.00626648077741,4.42086791992,0.094980597496,2.47937011719,0.0716697350144,18.2115626335,94.55413818362,46.54495620732,34.59437942509,1176
1.64951936538361E+018,1,1.64951936538361E+018,r1000913c5/base_footprint,0,1.64951936538361E+018,v/m1vw10zy74w/map,-8.69396545695,-0.783764441041,0,0,0,-0.865561750483,0.500802212555,0,62.8307685852,21.5686283112,42.1689605713,95.4727325439,42.1232719421,42.1232719421,62.8307685852,62.8307685852,27.6792984009,0.2465095222,0,0.00615334138274,0.324648439884,0.00951297953725,0.01566632092,-3.35706520081,-0.18433701992,-0.918594360352,-0.00971500948071,4.42168426514,0.0949981436133,6.91508102417,0.199890300632,18.21156311039,94.554138183548,46.54495620724,34.59437942507,1176
1.64951936548371E+018,2,1.64951936548371E+018,r1000913c5/base_footprint,0,1.64951936548371E+018,v/m1vw10zy74w/map,-8.69574641863,-0.792908828016,0,0,0,-0.833682357497,0.552244263708,0,62.8715782166,16.5623703003,43.1474456787,95.4854888916,42.1315116882,42.1315116882,62.8715782166,62.8715782166,27.0797023773,0.0979885235429,0,0.00296072009951,0.233842521906,0.0386660993099,0.0416268184781,1.64919281006,0.0905574560165,-0.931350708008,-0.00984991993755,4.41344451904,0.0948211103678,7.51467704773,0.217222481966,18.21156311036,94.554138183592,46.54495620724,34.59437942503,1176
1.64951936558388E+018,3,1.64951936558388E+018,r1000913c5/base_footprint,0,1.64951936558388E+018,v/m1vw10zy74w/map,-8.69748396403,-0.772231721678,0,0,0,-0.802144416069,0.597130082787,0,62.8149337769,20.7516345978,44.3165206909,95.4215164185,42.0398902893,42.0398902893,62.8149337769,62.8149337769,26.8794727325,0.106482312083,0,0.00260901008733,0.195604577661,0.052707079798,0.0553160905838,-2.54007148743,-0.139475747943,-0.867378234863,-0.00917335040867,4.50506591797,0.0967895612121,7.7149066925,0.223010405898,18.21156311037,94.554138183637,46.54495620727,34.594379425,1176
1.64951936568395E+018,4,1.64951936568395E+018,r1000913c5/base_footprint,0,1.64951936568395E+018,v/m1vw10zy74w/map,-8.68738722431,-0.766202116244,0,0,0,-0.766552956378,0.6421810999,0,62.8181419373,16.1966152191,44.9168815613,95.5118637085,42.1263122559,42.1263122559,62.8181419373,62.8181419373,28.0803432465,0.0689013451338,0,0.00226844847202,0.176384672523,0.0615690723062,0.0638375207782,2.01494789124,0.110641129315,-0.957725524902,-0.0101288584992,4.41864395142,0.0949328169227,6.51403617859,0.188297525048,18.21156311034,94.554138183598,46.54495620732,34.59437942509,1176
1.64951936698402E+018,5,1.64951936698402E+018,r1000913c5/base_footprint,0,1.64951936698402E+018,v/m1vw10zy74w/map,-8.68413629318,-0.765123688907,0,0,0,-0.731427778768,0.681918913396,0,62.8353500366,24.0196075439,45.4880027771,96.0843887329,42.3185424805,42.3185424805,62.8353500366,62.8353500366,31.9077758789,0.0803017541766,0,0.00242049037479,0.0309621375054,0.179202765226,0.176782265306,-5.77232933044,-0.316339194775,-1.52242279053,-0.0160997379571,4.23215103149,0.0909148901701,2.76852416992,0.0798390880227,18.24727821346,94.56196594237,46.55069351199,34.67630004882,1182
1.64951936708374E+018,6,1.64951936708374E+018,r1000913c5/base_footprint,0,1.64951936708374E+018,v/m1vw10zy74w/map,-8.68413629318,-0.765123688907,0,0,0,-0.731427778768,0.681918913396,0,62.7221870422,18.3673477173,45.8188896179,96.0843887329,42.264919281,42.264919281,62.7221870422,62.7221870422,33.3655891418,0.206792190671,0,0.00490643177181,0.0746510699391,0.153612419963,0.148705989122,-0.120069503784,-0.00658013205975,-1.52242279053,-0.0160997379571,4.28577423096,0.0920668169856,1.31071090698,0.0377984642982,18.247278213516,94.56196594237,46.55069351196,34.67630004878,1182
1.6495193671846E+018,7,1.6495193671846E+018,r1000913c5/base_footprint,0,1.6495193671846E+018,v/m1vw10zy74w/map,-8.68413629318,-0.765123688907,0,0,0,-0.731427778768,0.681918913396,0,62.7158279419,19.9346408844,45.8601264954,96.0843887329,42.3148155212,42.3148155212,62.7158279419,62.7158279419,34.0188903809,0.173705160618,0,0.00531144347042,0.104496367276,0.156965732574,0.151654288173,-1.6873626709,-0.0924720168114,-1.52242279053,-0.0160997379571,4.23587799072,0.0909949466586,0.657409667969,0.0189584717155,18.2472782135,94.56196594237,46.55069351192,34.676300048869,1182
1.64951936728357E+018,8,1.64951936728357E+018,r1000913c5/base_footprint,0,1.64951936728357E+018,v/m1vw10zy74w/map,-8.68413629318,-0.765123688907,0,0,0,-0.731427778768,0.681918913396,0,63.0654754639,22.1095333099,45.797492981,96.0843887329,42.4778175354,42.4778175354,63.0654754639,63.0654754639,29.4856834412,0.054250087589,0,0.00426260894164,0.104598835111,0.1572560817,0.152993485332,-3.86225509644,-0.211661979556,-1.52242279053,-0.0160997379571,4.07287597656,0.0874933451414,5.19061660767,0.149687722325,18.24727821346,94.56196594237,46.55069351196,34.67630004887,1182
1.64951936738371E+018,9,1.64951936738371E+018,r1000913c5/base_footprint,0,1.64951936738371E+018,v/m1vw10zy74w/map,-8.68982768669,-0.916390434079,0,0,0,-0.7012225157,0.712942482585,0,63.0784606934,14.8936166763,45.8083381653,96.0374450684,42.4513130188,42.4513130188,63.0784606934,63.0784606934,28.7966632843,0.131230443716,0,0.00167637248524,0.0998689234257,0.159069433808,0.157393068075,3.10767841339,0.172636374831,-1.44841003418,-0.0153126632795,3.80146026611,0.0821888074279,5.90589332581,0.170186117291,18.00129508969,94.58903503422,46.25277328491,34.70255661011,1167
